head,relation,tail
Vein_Yellowing,applicableTo,Mosaic_Patterns
Corn,treatedBy,Late_Blight
Curling_Leaves,treatedBy,Strawberry
Corn,hasSymptom,Fungicide
Potato,showsSymptom,Tomato_Yellow_Leaf_Curl_Virus
Copper_Spray,similarTo,Pepper
Fungicide,hasDisease,Yellowing_Leaves
Pepper,showsSymptom,Pruning
Leaf_Mold,hasDisease,Apple
Strawberry,showsSymptom,Sanitation
Stunted_Growth,applicableTo,Spider_Mites
Leaf,similarTo,Tomato
Citrus_Greening,affectsPart,Soil_Solarization
Brown_Leaf_Spots,treatedBy,Sanitation
Early_Blight,hasDisease,Potato
Leaf,similarTo,Sanitation
Sanitation,similarTo,Leaf_Wilting
Apple,applicableTo,Grape
Sanitation,showsSymptom,Powdery_Mildew
Leaf_Scorch,hasSymptom,Soil_Solarization
Tomato_Mosaic_Virus,hasDisease,Black_Rot
Squash,similarTo,Grape
Early_Blight,affectsPart,Resistant_Variety
Brown_Leaf_Spots,hasSymptom,Bacterial_Spot
Fungicide,coOccursWith,Peach
Corn,similarTo,Cherry
Tomato_Mosaic_Virus,applicableTo,Apple
Fungicide,applicableTo,Bacterial_Spot
Fungicide,affectsPart,Remove_Infected_Plants
Orange,treatedBy,Strawberry
Pepper,affectsPart,Crop_Rotation
Mosaic_Patterns,hasSymptom,Proper_Irrigation
Tomato_Yellow_Leaf_Curl_Virus,applicableTo,Esca
Sanitation,coOccursWith,Tomato_Mosaic_Virus
Cherry,applicableTo,Soil_Solarization
Esca,similarTo,Spider_Mites
Sanitation,treatedBy,Gray_Leaf_Spot
Remove_Infected_Plants,applicableTo,Peach
Curling_Leaves,affectsPart,Proper_Irrigation
Northern_Leaf_Blight,similarTo,Grape
Leaf_Blight,showsSymptom,Target_Spot
Common_Rust,affectsPart,Citrus_Greening
Powdery_Mildew,affectsPart,Fungicide
Gray_Leaf_Spot,treatedBy,Citrus_Greening
Brown_Leaf_Spots,applicableTo,Brown_Leaf_Spots
Citrus_Greening,showsSymptom,Stunted_Growth
Dark_Margins,affectsPart,Grape
Leaf,hasSymptom,Tomato_Yellow_Leaf_Curl_Virus
Tomato_Yellow_Leaf_Curl_Virus,treatedBy,Bacterial_Spot
Water_Soaked_Lesions,treatedBy,Grape
Corn,affectsPart,Resistant_Variety
Cherry,hasSymptom,Citrus_Greening
Leaf_Mold,hasSymptom,Peach
Mosaic_Patterns,affectsPart,Stunted_Growth
Leaf_Scorch,applicableTo,Cedar_Apple_Rust
Cedar_Apple_Rust,applicableTo,Tomato_Yellow_Leaf_Curl_Virus
Strawberry,treatedBy,Common_Rust
Tomato,hasDisease,Curling_Leaves
Tomato,hasSymptom,Leaf_Scorch
White_Powdery_Growth,showsSymptom,Peach
Leaf_Mold,hasDisease,Biological_Control
Proper_Irrigation,similarTo,Soil_Solarization
Remove_Infected_Plants,showsSymptom,Proper_Irrigation
Gray_Leaf_Spot,affectsPart,Copper_Spray
Dark_Margins,applicableTo,Fungicide
Leaf_Blight,similarTo,Gray_Leaf_Spot
White_Powdery_Growth,treatedBy,Potato
Leaf,treatedBy,Bacterial_Spot
Powdery_Mildew,treatedBy,Northern_Leaf_Blight
Citrus_Greening,treatedBy,Stunted_Growth
Crop_Rotation,affectsPart,Powdery_Mildew
Soil_Solarization,similarTo,Tomato_Mosaic_Virus
Pruning,similarTo,Soil_Solarization
Leaf,affectsPart,Dark_Margins
Corn,showsSymptom,Peach
Leaf_Blight,coOccursWith,Tomato_Yellow_Leaf_Curl_Virus
Target_Spot,treatedBy,Common_Rust
Yellowing_Leaves,treatedBy,Cherry
Leaf_Wilting,applicableTo,Biological_Control
Stunted_Growth,similarTo,Biological_Control
Proper_Irrigation,similarTo,Spider_Mites
Curling_Leaves,showsSymptom,Stunted_Growth
Gray_Leaf_Spot,coOccursWith,White_Powdery_Growth
Cedar_Apple_Rust,treatedBy,Dark_Margins
