head,relation,tail
Water_Soaked_Lesions,treatedBy,Potato
Powdery_Mildew,hasSymptom,Potato
Brown_Leaf_Spots,hasSymptom,White_Powdery_Growth
Squash,similarTo,Dark_Margins
Strawberry,similarTo,Esca
Proper_Irrigation,hasDisease,White_Powdery_Growth
Stunted_Growth,affectsPart,Apple
Sanitation,hasDisease,Copper_Spray
Dark_Margins,hasSymptom,Resistant_Variety
White_Powdery_Growth,affectsPart,Strawberry
Yellowing_Leaves,coOccursWith,Strawberry
Powdery_Mildew,coOccursWith,Strawberry
Gray_Leaf_Spot,showsSymptom,Apple_Scab
Common_Rust,affectsPart,Leaf_Mold
Strawberry,coOccursWith,Yellowing_Leaves
Potato,treatedBy,Necrotic_Tissue
Proper_Irrigation,showsSymptom,Citrus_Greening
Copper_Spray,similarTo,Biological_Control
Common_Rust,affectsPart,Peach
Proper_Irrigation,hasDisease,Pepper
Apple,affectsPart,Soil_Solarization
Copper_Spray,showsSymptom,Copper_Spray
Bacterial_Spot,applicableTo,Bacterial_Spot
Biological_Control,hasDisease,Esca
Yellowing_Leaves,similarTo,Target_Spot
Bacterial_Spot,similarTo,Orange
Yellowing_Leaves,showsSymptom,Septoria_Leaf_Spot
Cedar_Apple_Rust,applicableTo,Crop_Rotation
Apple,affectsPart,Potato
Septoria_Leaf_Spot,treatedBy,Leaf_Wilting
Potato,applicableTo,Leaf_Blight
Early_Blight,treatedBy,Vein_Yellowing
Orange,applicableTo,Soil_Solarization
Apple_Scab,hasDisease,Tomato_Yellow_Leaf_Curl_Virus
Grape,affectsPart,Strawberry
Dark_Margins,hasSymptom,Brown_Leaf_Spots
White_Powdery_Growth,similarTo,Soil_Solarization
Peach,treatedBy,Cedar_Apple_Rust
Grape,affectsPart,Soil_Solarization
Soil_Solarization,affectsPart,Leaf_Scorch
Vein_Yellowing,hasDisease,Corn
Necrotic_Tissue,showsSymptom,Brown_Leaf_Spots
Citrus_Greening,treatedBy,Water_Soaked_Lesions
Late_Blight,affectsPart,Corn
Peach,hasSymptom,Leaf_Mold
White_Powdery_Growth,showsSymptom,Resistant_Variety
Septoria_Leaf_Spot,coOccursWith,Curling_Leaves
Yellowing_Leaves,affectsPart,Leaf
Citrus_Greening,hasDisease,Vein_Yellowing
Septoria_Leaf_Spot,hasDisease,Resistant_Variety
Septoria_Leaf_Spot,hasSymptom,Copper_Spray
Stunted_Growth,similarTo,Orange
Potato,hasSymptom,Spider_Mites
Esca,showsSymptom,Tomato_Mosaic_Virus
Crop_Rotation,hasDisease,Powdery_Mildew
Soil_Solarization,coOccursWith,Citrus_Greening
Leaf,hasDisease,Brown_Leaf_Spots
Powdery_Mildew,affectsPart,Tomato_Yellow_Leaf_Curl_Virus
Soil_Solarization,similarTo,Northern_Leaf_Blight
Copper_Spray,hasDisease,Curling_Leaves
Bacterial_Spot,hasSymptom,Tomato_Mosaic_Virus
Common_Rust,affectsPart,Corn
Mosaic_Patterns,applicableTo,Fungicide
Gray_Leaf_Spot,hasSymptom,Septoria_Leaf_Spot
Northern_Leaf_Blight,similarTo,Dark_Margins
White_Powdery_Growth,hasDisease,White_Powdery_Growth
Dark_Margins,applicableTo,Apple_Scab
Tomato,hasSymptom,Corn
Grape,showsSymptom,Crop_Rotation
Crop_Rotation,similarTo,Resistant_Variety
Remove_Infected_Plants,similarTo,Corn
Yellowing_Leaves,hasSymptom,Leaf_Mold
Leaf,showsSymptom,Dark_Margins
Early_Blight,showsSymptom,Curling_Leaves
Esca,hasSymptom,Apple_Scab
Necrotic_Tissue,hasDisease,Squash
Squash,hasDisease,Crop_Rotation
Orange,similarTo,Black_Rot
Strawberry,treatedBy,Bacterial_Spot
Pruning,applicableTo,Curling_Leaves
Early_Blight,treatedBy,Pepper
Early_Blight,showsSymptom,Necrotic_Tissue
Tomato_Mosaic_Virus,affectsPart,Brown_Leaf_Spots
Copper_Spray,applicableTo,Tomato_Mosaic_Virus
Northern_Leaf_Blight,hasSymptom,Apple
Mosaic_Patterns,affectsPart,Northern_Leaf_Blight
Pruning,similarTo,Cedar_Apple_Rust
Grape,similarTo,Resistant_Variety
Dark_Margins,similarTo,Apple_Scab
Spider_Mites,hasSymptom,Gray_Leaf_Spot
Brown_Leaf_Spots,affectsPart,Citrus_Greening
Leaf_Blight,affectsPart,Brown_Leaf_Spots
Grape,hasSymptom,Tomato
Yellowing_Leaves,applicableTo,Curling_Leaves
Mosaic_Patterns,coOccursWith,Crop_Rotation
Fungicide,similarTo,Black_Rot
Leaf_Wilting,similarTo,Leaf
Leaf_Scorch,hasDisease,Pepper
Apple_Scab,affectsPart,Pepper
Tomato_Mosaic_Virus,affectsPart,Tomato_Yellow_Leaf_Curl_Virus
Bacterial_Spot,applicableTo,Apple_Scab
Northern_Leaf_Blight,coOccursWith,Pruning
Squash,similarTo,Tomato
